,0__sum_values,0__median,0__mean,0__length,0__standard_deviation,0__variance,0__maximum,0__minimum,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Defects
1025,1914.0272,1.0,127.60181333333334,15.0,286.3752985227738,82010.81160400782,858.0,-0.2065,847,858,3658081,3658092,84,15,11,8532,83,118,1646,1,0,80,0.9575,0.3058,1.0,0.0067,0.7333,1.0,0.5,1.9243,1.0414,1.0414,0.0,-0.2065,0.23,0
1026,2133.0749,0.9542,142.20499333333333,15.0,321.77632368299044,103540.00248294062,962.0,-0.1958,953,962,3681237,3681252,79,12,15,8132,86,124,1646,1,0,80,0.8311,0.4148,0.6,0.0055,0.75,1.0,1.0,1.8976,0.9542,1.1761,0.4,-0.1958,0.2469,0
1027,1310.6163000000004,1.0,87.37442000000003,15.0,180.57594335161113,32607.671317324268,542.0,-0.11,532,542,3706296,3706306,66,14,10,7519,97,132,1646,1,0,80,0.6464,0.34,1.0,0.0061,0.7143,1.0,0.5,1.8195,1.0,1.0,0.0,-0.11,0.2061,0
1028,752.9175999999999,0.84,50.19450666666666,15.0,92.41606654437288,8540.729355533957,279.0,-0.1923,253,279,3802023,3802044,350,31,25,37664,78,134,1648,1,0,80,0.307,0.359,0.8077,0.0158,0.8387,0.84,0.0,2.5441,1.415,1.3222,-0.1923,-0.1593,0.8355,0
1029,371.40559999999994,1.0,24.76037333333333,15.0,42.288256665327566,1788.2966517926216,133.0,-0.1091,63,73,3947227,3947239,85,11,12,9693,95,133,1648,1,0,80,0.0765,0.2917,0.8333,0.0061,0.9091,1.0,1.0,1.9294,1.0,1.0792,0.1667,-0.1091,0.2288,0
1030,1026.8021,0.9031,68.45347333333333,15.0,134.2600085298496,18025.74989043529,404.0,-0.4667,389,404,4072432,4072440,82,16,9,9431,100,127,1648,1,0,80,0.4721,0.3167,0.5333,0.0091,0.9375,0.8889,0.0,1.9138,1.1761,0.9031,-0.4667,-0.1015,0.2288,0
1031,1395.2997,0.8451,93.01998,15.0,194.66462332189414,37894.31557305493,583.0,-0.1033,576,583,4235272,4235283,60,11,11,6887,102,127,1648,1,0,80,0.6990000000000001,0.2208,0.6364,0.0043,0.6364,1.0,1.0,1.7781,0.8451,1.0414,0.3636,-0.1033,0.1822,0
1032,440.5546,1.0,29.370306666666668,15.0,48.27457769390244,2330.4348515246224,135.0,-0.0679,93,103,4630871,4630888,108,17,17,12886,102,135,1648,1,0,80,0.1129,0.3647,0.5882,0.0061,0.5882,1.0,1.0,2.0334,1.0,1.2305,0.4118,-0.0679,0.2928,0
1033,1043.0727,0.9031,69.53818,15.0,135.5021172912522,18360.82379041227,404.0,-0.1111,395,404,4726828,4726836,57,10,8,6684,101,136,1646,1,0,80,0.48,0.2083,0.8889,0.0055,0.9,1.0,0.0,1.7559,0.9542,0.9031,-0.1111,-0.0839,0.1773,0
1034,290.3258,0.7782,19.355053333333334,15.0,31.982439970581076,1022.8764664718221,95.0,-0.4053,61,67,799291,799301,34,8,10,2588,61,95,1690,1,0,211,0.0722,0.4333,0.6,0.0036,0.75,1.0,1.0,1.5315,0.7782,1.0,0.4,-0.4053,0.1659,0
1035,3285.6213000000002,0.7782,219.04142000000002,15.0,522.9497561314142,273476.4474379056,1562.0,-0.75,1538,1562,830518,830524,51,25,11,4561,77,103,1686,1,0,211,0.1471,0.6458,0.25,0.0142,0.96,0.5454,0.0,1.7076,1.3802,0.7782,-0.75,-0.3013,0.2583,0
1036,1170.7395999999999,1.0,78.04930666666665,15.0,162.5543554696314,26423.918482147285,488.0,-0.2052,477,488,1134907,1134921,116,18,14,11801,64,134,1692,1,0,143,0.5638,0.2467,0.7857,0.0065,0.6111,1.0,1.0,2.0645,1.0414,1.1461,0.2143,-0.2052,0.2712,0
1037,2212.2494,1.0,147.48329333333334,15.0,325.6803197481573,106067.67067126198,975.0,0.0075,965,975,1219062,1219077,79,17,15,10188,115,149,1682,1,0,143,0.8407,0.4733,0.6667,0.006,0.5882,1.0,1.0,1.8976,1.0,1.1761,0.3333,0.0075,0.266,0
1038,3212.2656,0.9167,214.15104000000002,15.0,498.79709053957504,248798.53753074503,1489.0,-0.2667,1474,1489,1248833,1248844,114,18,12,13680,101,141,1694,1,0,60,0.242,0.3091,0.7333,0.0088,0.8333,0.9167,0.0,2.0569,1.1761,1.0414,-0.2667,-0.0625,0.28600000000000003,0
1039,2085.1556000000005,0.8903,139.01037333333338,15.0,314.90795428407426,99167.01967138062,941.0,-0.1852,933,941,271824,271831,38,9,7,3963,85,119,1696,1,0,100,0.8903,0.3214,0.875,0.0047,0.8889,1.0,0.0,1.5798,0.9031,0.8451,-0.125,-0.1852,0.1622,0
1040,2520.9185,0.7782,168.06123333333335,15.0,382.54913894608393,146343.84370839022,1141.0,-0.0791,1135,1141,287964,287972,32,9,8,3772,105,133,1698,1,0,100,0.6561,0.3333,0.75,0.0035,0.6667,1.0,1.0,1.5051,0.7782,0.9031,0.25,-0.0791,0.1551,0
1041,2608.9176,1.0,173.92784,15.0,397.4269950266502,157948.21637591303,1185.0,-0.0881,1179,1185,496422,496428,25,6,6,2918,105,133,1694,1,0,100,0.6009,0.3056,1.0,0.0035,1.0,1.0,0.5,1.3979,0.7782,0.7782,0.0,-0.0881,0.1449,0
1042,2180.0093,0.9,145.33395333333334,15.0,329.57055888634005,108616.75328465452,985.0,-0.2222,976,985,733668,733675,45,10,7,4664,86,126,1694,1,0,100,0.8371,0.2857,0.7778,0.0053,0.9,1.0,0.0,1.6532,0.9542,0.8451,-0.2222,-0.1903,0.1687,0
1043,1481.3341000000003,1.0,98.75560666666668,15.0,207.4936320010985,43053.60732100729,625.0,-0.0961,611,625,468991,469023,223,31,32,25800,106,130,1626,1,0,70,0.7515,0.5022,0.4375,0.0086,0.4516,1.0,1.0,2.3483,1.1461,1.5051,0.5625,-0.0961,0.7254,0
1044,3112.9175000000005,0.9542,207.52783333333338,15.0,486.9379657791352,237108.58251712224,1450.0,-0.1706,1441,1450,492452,492461,62,12,9,6582,91,124,1626,1,0,70,0.2165,0.2346,1.0,0.0055,0.75,1.0,0.5,1.7924,0.9542,0.9542,0.0,-0.1706,0.1862,0
1045,957.8244,1.0,63.85496,15.0,123.86903714558534,15343.5383633744,370.0,-0.1144,359,370,652992,653004,84,13,12,9522,87,134,1628,1,0,70,0.441,0.3636,0.9167,0.0068,0.8461,1.0,1.0,1.9243,1.0414,1.0792,0.0833,-0.1144,0.2432,0
1046,2677.9651,1.0,178.53100666666666,15.0,414.1819472208054,171546.68540361803,1237.0,-0.1711,1224,1237,812031,812044,137,16,13,14536,81,128,1626,1,0,70,0.4785,0.1893,1.0,0.008,0.8125,1.0,0.5,2.1367,1.1139,1.1139,0.0,-0.1711,0.2914,0
1047,1692.5904000000003,0.9474,112.83936000000001,15.0,246.83728877175693,60928.647128191726,742.0,-0.168,729,742,832264,832282,148,21,19,15761,96,117,1626,1,0,70,0.8967,0.3675,0.7222,0.008,0.6191,0.9474,1.0,2.1703,1.1139,1.2553,0.2778,-0.168,0.3882,0
1048,1963.6623999999997,0.9213,130.91082666666665,15.0,293.22068864513284,85978.37224952594,877.0,-0.1762,869,877,899390,899399,52,9,9,5483,91,119,1626,1,0,70,0.9213,0.2778,0.8889,0.0049,0.8889,1.0,1.0,1.716,0.9031,0.9542,0.1111,-0.1762,0.1773,0
1049,2264.6978,1.0,150.97985333333332,15.0,340.9013458725146,116213.72761769181,1020.0,-0.1229,1009,1020,1067161,1067171,68,14,10,7634,96,132,1624,1,0,70,0.7438,0.3818,0.9091,0.0068,0.7857,1.0,0.0,1.8325,1.0414,1.0,-0.0909,-0.1229,0.2173,0
1050,3049.2945,1.0,203.2863,15.0,476.6374132355006,227183.22369582937,1420.0,-0.1742,1410,1420,1164921,1164931,60,12,10,6342,88,124,1624,1,0,70,0.2512,0.4,1.0,0.0062,0.8333,1.0,0.5,1.7781,1.0,1.0,0.0,-0.1742,0.2061,0
1051,3235.4273000000003,1.0,215.69515333333337,15.0,513.152192284515,263325.1724464038,1528.0,-0.2614,1515,1528,1206028,1206040,113,14,12,10683,75,110,1624,1,0,70,0.1182,0.2756,0.9231,0.008,0.9286,1.0,0.0,2.0531,1.1139,1.0792,-0.0769,-0.2614,0.2739,0
1052,1020.1969999999999,0.9031,68.01313333333333,15.0,132.29805869696736,17502.77633498622,394.0,-0.1123,386,394,1304617,1304626,51,10,9,5795,100,133,1624,1,0,70,0.4754,0.2917,0.8889,0.0049,0.8,1.0,1.0,1.7076,0.9031,0.9542,0.1111,-0.1123,0.1773,0
1053,2774.5089999999996,1.0,184.96726666666663,15.0,428.23904486024577,183388.6795428156,1278.0,-0.1194,1267,1278,1340865,1340875,70,12,10,7890,91,131,1624,1,0,70,0.4261,0.3636,0.9091,0.0068,0.9167,1.0,0.0,1.8451,1.0414,1.0,-0.0909,-0.1194,0.2173,0
1054,2380.6989,1.0,158.71326,15.0,359.61452014473275,129322.6030989264,1075.0,-0.11199999999999999,1065,1075,1379196,1379206,66,13,10,7502,98,135,1624,1,0,70,0.6761,0.34,1.0,0.0062,0.7692,1.0,0.5,1.8195,1.0,1.0,0.0,-0.11199999999999999,0.2061,0
1055,2854.7095999999997,1.0,190.3139733333333,15.0,438.12591626369465,191954.31850190196,1308.0,-0.071,1297,1308,1439661,1439674,104,16,13,12367,110,132,1626,1,0,70,0.3911,0.2727,0.8461,0.0068,0.6875,1.0,1.0,2.017,1.0414,1.1139,0.1539,-0.071,0.257,0
1056,439.63429999999994,1.0,29.308953333333328,15.0,47.99341465746964,2303.367850483822,127.0,-0.1589,101,114,1467096,1467110,140,18,14,15073,90,127,1624,1,0,70,0.1244,0.2308,0.9286,0.008,0.7222,1.0,1.0,2.1461,1.1139,1.1461,0.0714,-0.1589,0.3097,0
1057,2081.1495,0.9031,138.7433,15.0,312.27559300315056,97516.04598546933,935.0,-0.2727,924,935,1519112,1519120,64,14,8,6913,94,121,1624,1,0,70,0.8485,0.2727,0.7273,0.0068,0.7857,1.0,0.0,1.8062,1.0414,0.9031,-0.2727,-0.1561,0.1934,0
1058,2232.9336000000003,0.9167,148.86224,15.0,335.4756284323653,112543.89727209041,1004.0,-0.3636,993,1004,1589161,1589168,57,12,7,6528,103,126,1626,1,0,70,0.7651,0.2597,0.6364,0.0068,0.9167,1.0,0.0,1.7559,1.0414,0.8451,-0.3636,-0.1053,0.1822,0
1059,2218.2433,1.0,147.88288666666668,15.0,337.06416837755756,113612.25360405448,1009.0,-0.1582,996,1009,1627293,1627306,114,16,14,12284,79,126,1626,1,0,70,0.7589,0.3254,1.0,0.008,0.8125,0.9286,0.5,2.0569,1.1139,1.1139,0.0,-0.1582,0.2914,0
1060,2218.4015,1.0,147.89343333333332,15.0,332.2619767862315,110398.02121789425,994.0,-0.2,984,994,1802170,1802178,58,10,8,6651,99,134,1628,1,0,70,0.7789,0.275,0.8,0.0061,1.0,1.0,0.0,1.7634,1.0,0.9031,-0.2,-0.1041,0.1852,0
1061,1358.2330000000002,1.0,90.54886666666668,15.0,202.97495843978606,41198.83375363288,616.0,-0.4375,586,616,1862942,1862979,767,42,37,55228,12,134,1624,1,0,70,0.7217,0.309,0.8108,0.0185,0.7143,1.0,1.0,2.8848,1.4771,1.5682,0.1892,-0.4375,0.9954,0
1062,2669.5901,0.9031,177.97267333333332,15.0,410.05510864770764,168145.19212808332,1223.0,-0.1161,1215,1223,1940686,1940699,66,10,13,7467,101,123,1624,1,0,70,0.4938,0.3654,0.6154,0.0049,0.8,1.0,1.0,1.8195,0.9031,1.1139,0.3846,-0.1161,0.2105,0
1063,2210.4604999999997,1.0,147.3640333333333,15.0,334.05618657115485,111593.53578646223,998.0,-0.1336,990,998,1973168,1973176,59,8,8,6543,93,122,1622,1,0,70,0.7694,0.0781,1.0,0.0049,1.0,1.0,0.5,1.7708,0.9031,0.9031,0.0,-0.1336,0.1696,0
1064,2710.7571000000003,1.0,180.71714000000003,15.0,416.8676747408044,173778.65824380505,1245.0,-0.09300000000000001,1233,1245,2093622,2093633,93,14,11,10797,91,134,1696,1,0,85,0.5318,0.2955,0.9167,0.0071,0.8571,1.0,0.0,1.9685,1.0792,1.0414,-0.0833,-0.09300000000000001,0.2432,0
1065,1975.1911999999995,0.9835,131.67941333333331,15.0,287.9206044513079,82898.2744676065,862.0,-0.0054,853,862,15184,15196,84,11,12,10694,102,150,1696,1,0,85,0.9835,0.2222,0.75,0.0053,0.8182,1.0,1.0,1.9243,0.9542,1.0792,0.25,-0.0054,0.215,0
1066,2550.3445,0.9444,170.0229666666667,15.0,380.04568327097144,144434.72137289954,1140.0,-0.5294,1123,1140,34172,34180,76,18,8,10680,130,150,1698,1,0,85,0.6572,0.4412,0.4706,0.01,0.9444,1.0,0.0,1.8808,1.2305,0.9031,-0.5294,0.0979,0.2482,0
1067,2239.9979000000003,0.9167,149.33319333333336,15.0,325.59528205325796,106012.2876953406,975.0,0.0909,965,975,71777,71788,63,16,12,9037,136,156,1696,1,0,85,0.8502,0.4273,0.9091,0.0059,0.625,0.9167,1.0,1.7993,1.0,1.0414,0.0909,0.1207,0.2173,0
1068,1835.3011,0.9031,122.35340666666666,15.0,272.2227912164752,74105.24805768863,815.0,-0.1995,806,815,1204128,1204136,52,10,8,5328,83,124,1352,1,0,80,0.7944,0.2778,0.8889,0.0067,0.9,1.0,0.0,1.716,0.9542,0.9031,-0.1111,-0.1995,0.1773,0
1069,1680.9395,1.0,112.06263333333332,15.0,245.76955038118035,60402.67189456755,738.0,-0.1677,726,738,1286481,1286491,84,12,10,8949,84,125,1352,1,0,80,0.9083,0.3,0.8333,0.0089,1.0,1.0,0.0,1.9243,1.0792,1.0,-0.1667,-0.1677,0.2288,0
1070,1773.3596,1.0,118.22397333333333,15.0,260.16831262651357,67687.55089492729,780.0,-0.1753,770,780,1608591,1608609,121,14,18,12773,91,124,1354,1,0,80,0.8479,0.3278,0.5556,0.0074,0.7143,1.0,1.0,2.0828,1.0,1.2553,0.4444,-0.1753,0.3068,0
1071,2027.4704,0.9542,135.16469333333333,15.0,301.45998382008065,90878.12184480327,902.0,-0.1442,893,902,1664446,1664455,61,11,9,6682,92,133,1356,1,0,80,0.6696,0.2469,1.0,0.0066,0.8182,1.0,0.5,1.7853,0.9542,0.9542,0.0,-0.1442,0.1862,0
1072,1366.9815999999998,1.0,91.13210666666666,15.0,189.99584050942963,36098.41941088462,571.0,-0.1494,559,571,1975680,1975691,75,15,11,8166,89,140,1352,1,0,80,0.8269,0.4318,0.9167,0.0089,0.8,1.0,0.0,1.8751,1.0792,1.0414,-0.0833,-0.1494,0.2432,0
1073,2068.3004000000005,0.9542,137.88669333333337,15.0,310.3449693248541,96313.99998524462,928.0,-0.1807,919,928,2702154,2702164,72,14,10,7551,82,132,1356,1,0,80,0.6313,0.2,0.9,0.0066,0.6429,1.0,1.0,1.8573,0.9542,1.0,0.1,-0.1807,0.1954,0
1074,2045.6034,0.9542,136.37356,15.0,301.98849797990607,91197.05291215972,904.0,-0.0617,895,904,10343919,10343928,50,11,9,6005,112,127,1360,0,1,40,0.6706,0.3827,1.0,0.0066,0.8182,1.0,0.5,1.699,0.9542,0.9542,0.0,-0.0617,0.1862,0
1075,858.6039999999999,1.0,57.24026666666666,15.0,108.33494142520327,11736.459533602223,322.0,-0.1439,312,322,10391495,10391507,88,13,12,9643,91,126,1358,0,1,40,0.4595,0.2667,0.8333,0.0074,0.7692,1.0,1.0,1.9445,1.0,1.0792,0.1667,-0.1439,0.2288,0
1076,2541.7520000000004,1.0,169.45013333333335,15.0,387.3247834992518,150020.48791274228,1159.0,-0.1429,1145,1159,10507433,10507445,107,15,12,12374,104,126,1358,0,1,40,0.2931,0.3631,0.8571,0.0103,0.9333,1.0,0.0,2.0294,1.1461,1.0792,-0.1429,-0.0965,0.2901,0
1077,1577.3848000000003,1.0,105.15898666666668,15.0,230.47302432901154,53117.81494336114,692.0,-0.213,681,692,564704,564721,147,17,17,14809,78,118,1358,0,1,50,0.9808,0.2139,0.6471,0.0081,0.6471,1.0,1.0,2.1673,1.0414,1.2305,0.3529,-0.213,0.3168,0
1078,1796.9162000000001,0.8542,119.79441333333334,15.0,259.9501497447511,67574.08035231852,778.0,-0.0729,771,778,1264388,1264403,84,9,15,9968,107,133,1358,0,1,50,0.8542,0.2,0.4667,0.0052,0.7778,1.0,1.0,1.9243,0.8451,1.1761,0.5333,-0.0729,0.2116,0
1079,1732.2147,0.8792,115.48098,15.0,254.4327512865621,64736.02492724958,761.0,-0.1809,755,761,1362991,1362998,32,6,7,3355,98,111,1358,0,1,50,0.8792,0.2381,0.8571,0.0044,1.0,1.0,1.0,1.5051,0.7782,0.8451,0.1429,-0.1809,0.1499,0
1080,1709.0760000000002,1.0,113.93840000000002,15.0,248.56908060528636,61786.58783295735,746.0,-0.1326,735,746,1759941,1759951,62,11,10,6884,93,127,1360,0,1,50,0.9029,0.4364,0.9091,0.0081,1.0,1.0,0.0,1.7924,1.0414,1.0,-0.0909,-0.1326,0.2173,0
1081,912.6818,1.0,60.84545333333333,15.0,116.64804283665093,13606.765897621151,348.0,-0.1453,338,348,393428,393468,273,31,40,29865,93,125,1376,0,1,40,0.4913,0.3175,0.25,0.0073,0.3226,1.0,1.0,2.4362,1.0,1.6021,0.75,-0.1453,0.6574,0
1082,1213.3273000000004,0.9999,80.8884866666667,15.0,172.07178151567587,29608.69799397849,527.0,-0.2217,496,527,3889348,3889402,1176,67,60,117153,56,124,1668,0,1,40,0.5947,0.2975,0.5741,0.0186,0.4627,0.9,1.0,3.0704,1.4914,1.7324,0.4259,-0.2217,0.9999,0
1083,2773.0911,1.0,184.87274,15.0,431.2634193980809,185988.136910925,1302.0,-0.153,1259,1302,3928519,3928612,2400,96,95,260185,69,132,1664,0,1,40,0.4351,0.3999,0.4624,0.0258,0.4479,0.9790000000000001,1.0,3.3802,1.6335,1.9685,0.5376,-0.153,1.0,0
1084,1706.7102000000002,1.0,113.78068000000002,15.0,248.56150815299404,61782.823335290916,747.0,-0.1422,734,747,3980510,3980528,177,18,18,19435,91,126,1666,0,1,40,0.8812,0.2436,0.7222,0.0078,0.7222,1.0,1.0,2.248,1.1139,1.2553,0.2778,-0.1422,0.3882,0
1085,1690.3569,0.8789,112.69046,15.0,247.23156743262322,61123.44793519172,740.0,-0.1563,733,740,4022585,4022595,61,10,10,6588,91,119,1668,0,1,40,0.8789,0.1286,0.7,0.0042,0.7,1.0,1.0,1.7853,0.8451,1.0,0.3,-0.1563,0.1753,0
1086,2500.2493,1.0,166.68328666666667,15.0,375.5940280964664,141070.8739417292,1126.0,-0.011000000000000001,1110,1126,4349724,4349745,220,19,21,27851,115,140,1666,0,1,40,0.6483,0.3452,0.7619,0.0096,0.8421,1.0,1.0,2.3424,1.2041,1.3222,0.2381,-0.011000000000000001,0.556,0
1087,801.3218,0.9542,53.42145333333334,15.0,98.74082255022229,9749.750037894486,291.0,-0.1382,282,291,455871,455881,67,11,10,7391,96,125,1374,0,1,40,0.4105,0.2556,0.9,0.0066,0.8182,1.0,1.0,1.8261,0.9542,1.0,0.1,-0.1382,0.1954,0
1088,1426.5575,1.0,95.10383333333333,15.0,194.3919277767081,37788.22158474489,584.0,0.0192,572,584,228293,228336,341,39,43,44484,121,140,1362,0,1,40,0.8399,0.3392,0.2791,0.0088,0.3077,1.0,1.0,2.5327,1.0792,1.6335,0.7209,0.0192,0.8061,0
1089,1292.6203,0.7782,86.17468666666667,15.0,176.56153976740563,31173.977325037158,528.0,-0.087,522,528,281944,281958,57,8,14,6661,110,125,1362,0,1,40,0.7665,0.3214,0.4286,0.0044,0.75,1.0,1.0,1.7559,0.7782,1.1461,0.5714,-0.087,0.1892,0
1090,2325.511,0.9542,155.03406666666666,15.0,350.31574252362236,122721.11945987689,1047.0,-0.1078,1038,1047,603596,603608,80,12,12,9136,100,133,1358,0,1,40,0.45799999999999996,0.2593,0.75,0.0066,0.75,1.0,1.0,1.9031,0.9542,1.0792,0.25,-0.1078,0.215,0
1091,1377.8807,1.0,91.85871333333333,15.0,195.11798073306272,38071.02640534783,587.0,-0.1652,575,587,1279980,1279991,111,15,11,11861,84,124,1362,0,1,40,0.8443,0.1591,0.9167,0.0088,0.8,1.0,0.0,2.0453,1.0792,1.0414,-0.0833,-0.1652,0.2432,0
1092,1834.8891,1.0,122.32594,15.0,271.5255647953683,73726.13233744375,814.0,-0.1919,803,814,135392,135403,98,14,11,10137,84,126,1358,0,1,200,0.8012,0.1901,1.0,0.0081,0.7857,1.0,0.5,1.9912,1.0414,1.0414,0.0,-0.1919,0.23,0
1093,2550.3297000000002,1.0,170.02198,15.0,386.8955249421101,149688.14722023095,1157.0,-0.0745,1145,1157,2613103,2613123,168,15,20,19901,105,135,1362,0,1,40,0.301,0.3,0.6,0.0088,0.8,1.0,1.0,2.2253,1.0792,1.301,0.4,-0.0745,0.3977,0
1094,994.8831000000001,1.0,66.32554,15.0,128.20318687526088,16436.057124973067,385.0,-0.11199999999999999,371,385,2794886,2794911,172,24,25,19549,105,125,1362,0,1,40,0.5448,0.5086,0.56,0.0103,0.5833,1.0,1.0,2.2355,1.1461,1.3979,0.44,-0.11199999999999999,0.5789,0
1095,967.1950999999998,1.0,64.47967333333332,15.0,124.50714650148917,15502.02952994329,378.0,-0.1538,355,378,2820561,2820612,631,46,51,68349,91,133,1364,0,1,40,0.5205,0.4621,0.451,0.0169,0.5,1.0,1.0,2.8,1.3617,1.7076,0.5489999999999999,-0.1538,0.997,0
1096,968.3320999999999,0.9996,64.55547333333332,15.0,127.09422266590231,16152.941435049957,388.0,-0.1875,362,388,2839568,2839625,1015,49,59,105560,76,132,1364,0,1,40,0.5308,0.3151,0.4561,0.0191,0.5306,0.9661,1.0,3.0065,1.415,1.7559,0.5439,-0.1875,0.9996,0
1097,675.8890000000001,0.997,45.05926666666667,15.0,83.52653390934456,6976.681866908888,253.0,-0.1629,228,253,3458746,3458793,561,57,50,60112,61,124,1362,0,1,40,0.3348,0.5225,0.5319,0.0184,0.4386,0.94,1.0,2.7489999999999997,1.3979,1.6721,0.4681,-0.1629,0.997,0
1098,2355.8663000000006,1.0,157.05775333333338,15.0,366.19258410768845,134097.00865546646,1316.0,-0.9319,787,1316,3544454,3544490,8391,609,343,991612,103,140,1364,0,1,40,0.0704,0.5594,0.068,0.3878,0.8686,0.105,0.0,3.9238,2.7235,1.5563,-0.9319,-0.0768,1.0,0
1099,1060.0236,1.0,70.66824,15.0,137.8126187376942,18992.317883341067,419.0,-0.0862,395,419,4680348,4680372,158,65,39,18480,111,126,1364,0,1,40,0.5792,0.7257,1.0,0.0176,0.3692,0.6154,0.5,2.1987,1.3802,1.3802,0.0,-0.0862,0.8612,0
1100,2878.8820000000005,0.9031,191.9254666666667,15.0,452.1973572043453,204482.44986259425,1346.0,-0.2738,1338,1346,7851,7865,60,13,14,5577,86,102,1366,0,1,185,0.0293,0.4643,0.5714,0.0059,0.6154,1.0,1.0,1.7781,0.9031,1.1461,0.4286,-0.2738,0.2195,0
1101,242.50160000000002,0.8451,16.166773333333335,15.0,35.19505784622735,1238.6920967992892,116.0,-0.2125,10,17,783146,783156,51,10,10,5141,93,116,1364,0,1,185,0.0147,0.2714,0.7,0.0051,0.7,1.0,1.0,1.7076,0.8451,1.0,0.3,-0.2125,0.1753,0
1102,2669.1612000000005,1.0,177.94408000000004,15.0,412.8206363979014,170420.8778359683,1232.0,-0.2,1221,1232,87916,87927,90,17,11,9216,85,124,1362,0,1,175,0.1909,0.2562,1.0,0.0081,0.6471,1.0,0.5,1.9542,1.0414,1.0414,0.0,-0.2,0.23,0
1103,1737.8997,0.9375,115.85998,15.0,254.10674101765767,64570.23583061494,763.0,-0.1187,751,763,424082,424112,212,38,32,23916,90,125,1358,0,1,175,0.8763,0.4111,0.4,0.0088,0.3158,0.9375,1.0,2.3263,1.0792,1.4771,0.6,-0.1187,0.5951,0
1104,2843.3098999999993,0.7462,189.5539933333333,15.0,436.2682112291039,190329.95212904198,1305.0,-0.0628,1289,1305,534066,534095,217,60,39,26032,108,133,1360,0,1,175,0.0809,0.5323,0.5517,0.0118,0.2667,0.7436,1.0,2.3365,1.2041,1.4624,0.4483,-0.0628,0.7462,0
1105,2301.6368,0.9031,153.44245333333336,15.0,342.229101787096,117120.75811000251,1023.0,-0.0263,1015,1023,639490,639507,81,17,17,10095,113,143,1362,0,1,175,0.4978,0.4044,0.4706,0.0059,0.4706,1.0,1.0,1.9085,0.9031,1.2305,0.5294,-0.0263,0.2482,0
1106,1633.6344000000001,0.9767,108.90896000000001,15.0,234.5556911133269,55016.37223365042,705.0,-0.1055,693,705,697863,697905,239,30,43,27364,100,126,1360,0,1,175,0.9632,0.5258,0.2857,0.0088,0.4,0.9767,1.0,2.3784,1.0792,1.6233,0.7143,-0.1055,0.7933,0
1107,2231.4977,0.9091,148.76651333333334,15.0,330.9547921610399,109531.07445435712,992.0,-0.2308,979,992,724192,724202,59,15,11,7330,112,141,1360,0,1,175,0.5412,0.5462,0.7692,0.0096,0.8667,0.9091,0.0,1.7708,1.1139,1.0,-0.2308,-0.0294,0.2408,0
1108,2170.4952000000003,0.8451,144.69968000000003,15.0,320.1450426740588,102492.84834877495,957.0,-0.038,950,957,852041,852053,63,9,12,7758,115,141,1360,0,1,175,0.5926,0.25,0.5833,0.0052,0.7778,1.0,1.0,1.7993,0.8451,1.0792,0.4167,-0.038,0.1892,0
1109,2345.7396999999996,1.0,156.38264666666663,15.0,352.42129694992394,124200.77054386647,1054.0,-0.0818,1044,1054,950109,950148,215,28,39,25269,105,134,1360,0,1,175,0.45,0.4487,0.2564,0.0074,0.3571,1.0,1.0,2.3324,1.0,1.5911,0.7436,-0.0818,0.6422,0
1110,537.5686999999999,0.976,35.837913333333326,15.0,59.62224613921516,3554.8122346851565,164.0,-0.8029999999999999,98,164,189519,189532,350,107,39,46379,125,143,1364,0,1,100,0.1437,0.5921,0.19699999999999998,0.0484,0.6168,0.3333,0.0,2.5441,1.8195,1.1139,-0.8029999999999999,0.0353,0.976,0
1111,2557.5701999999997,0.6364,170.50467999999998,15.0,384.7643758412433,148043.62491650155,1159.0,-0.6786,1131,1159,288152,288161,112,44,16,14403,120,141,1364,0,1,100,0.3006,0.5556,0.3214,0.0205,0.6364,0.5625,0.0,2.0492,1.4472,0.9542,-0.6786,0.0047,0.41700000000000004,0
1112,545.5048000000002,0.7,36.366986666666676,15.0,59.44622103232318,3533.853195023823,149.0,-0.4167,125,149,356611,356625,170,39,20,22467,123,141,1362,0,1,100,0.1836,0.494,0.5833,0.0176,0.6154,0.7,0.0,2.2304,1.3802,1.1461,-0.4167,0.0325,0.556,0
1113,458.3224000000001,0.6868,30.55482666666667,15.0,50.87316392287085,2588.078807523288,143.0,-0.4643,81,109,373946,373961,153,58,29,19616,118,143,1362,0,1,100,0.1189,0.6357,0.5357,0.0206,0.4828,0.5172,0.0,2.1847,1.4472,1.1761,-0.4643,0.0016,0.6868,0
1114,602.2293,0.9231,40.14862,15.0,66.49610493380997,4421.731971368267,179.0,-0.4545,157,179,395408,395420,140,43,13,17898,118,141,1360,0,1,100,0.2309,0.4697,0.5454,0.0162,0.5116,0.9231,0.0,2.1461,1.3424,1.0792,-0.4545,-0.0012,0.4366,0
